,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
832,Mostarska Petlja,44.8508181805254,20.38253999643679,Mediterano,44.84738921240344,20.38070635083097,Pizza Place
833,Prokop,44.81310000000008,20.463290000000033,Sinnerman,44.81324726055465,20.462932754131046,Jazz Club
834,Prokop,44.81310000000008,20.463290000000033,Kafeterija | Кафетерија,44.81285187820009,20.46301212346027,Café
835,Savamala,44.808739941139315,20.45719001889881,Zavičaj,44.80927,20.458612,Restaurant
836,Savamala,44.808739941139315,20.45719001889881,Anđelko,44.80974662594502,20.459140527669067,Bakery
837,Savamala,44.808739941139315,20.45719001889881,Old London,44.81051950500187,20.457230465437654,Pub
838,Savamala,44.808739941139315,20.45719001889881,Ferdinand knedle,44.809595301286066,20.45810187462074,Dessert Shop
839,Savamala,44.808739941139315,20.45719001889881,Hostel Home Sweet Home,44.810221557787635,20.459600260231593,Hostel
840,Savamala,44.808739941139315,20.45719001889881,Corner,44.80969729709151,20.45784654354511,Pub
841,Savamala,44.808739941139315,20.45719001889881,Monument,44.80750145616687,20.46044394654157,Italian Restaurant
842,Savamala,44.808739941139315,20.45719001889881,Palačinkarnica Amigo,44.809332885671466,20.460959149269645,Creperie
843,Savamala,44.808739941139315,20.45719001889881,Belgrade City Hotel,44.80850230368743,20.457465697922594,Hotel
844,Savamala,44.808739941139315,20.45719001889881,Publin,44.81031459671805,20.458894285074777,Pub
845,Senjak,44.7908715,20.43833175000001,Java Coffee Specialty Roasters,44.788603704904446,20.437777900650655,Coffee Shop
846,Senjak,44.7908715,20.43833175000001,Dvorište,44.788565996835054,20.43764397366441,Pizza Place
847,Senjak,44.7908715,20.43833175000001,W Sushi & Fusion Bar,44.78870476213765,20.440153323624887,Sushi Restaurant
848,Senjak,44.7908715,20.43833175000001,Jai Thai,44.78894632162162,20.44082243973352,Spa
849,Senjak,44.7908715,20.43833175000001,Sushi Box Bizu,44.78831096524788,20.439354660304485,Sushi Restaurant
850,Senjak,44.7908715,20.43833175000001,Igraonica Okean,44.788322435728894,20.43966380636301,Playground
851,Senjak,44.7908715,20.43833175000001,Sheher,44.78833158744722,20.44009849773517,Restaurant
852,Senjak,44.7908715,20.43833175000001,Grafičar,44.79007732790855,20.441401016197158,Restaurant
853,Senjak,44.7908715,20.43833175000001,Quan Ju De,44.791453497176434,20.440908646934332,Chinese Restaurant
854,Senjak,44.7908715,20.43833175000001,Muzej afričke umetnosti,44.788764164722686,20.4351561980882,Museum
855,Senjak,44.7908715,20.43833175000001,Cafe Cafe & Fish,44.788764518192515,20.440707206726074,Seafood Restaurant
856,Senjak,44.7908715,20.43833175000001,Kuća kralja Petra I,44.79025391636977,20.439839102236537,Museum
857,Senjak,44.7908715,20.43833175000001,Topčiderska zvezda,44.78857584010438,20.442353049782668,Plaza
858,Senjak,44.7908715,20.43833175000001,Parlament,44.7942043363874,20.437657979657413,Nightclub
859,Senjak,44.7908715,20.43833175000001,Rustique | Zodiac,44.78886621326584,20.44081142264297,Italian Restaurant
860,Senjak,44.7908715,20.43833175000001,Restoran 27,44.7873790508644,20.43644763423114,Mediterranean Restaurant
861,Senjak,44.7908715,20.43833175000001,NIS Petrol | BS Senjak,44.78947710312869,20.439073643499576,Gas Station
862,Senjak,44.7908715,20.43833175000001,Maxi,44.788384957098195,20.43909165840887,Supermarket
863,Senjak,44.7908715,20.43833175000001,Lep izgled,44.79332269299634,20.438043464638472,Restaurant
864,Senjak,44.7908715,20.43833175000001,Bojana,44.788526205619746,20.44064677020433,Bakery
865,Senjak,44.7908715,20.43833175000001,Wine Cellar Panajotovic / Podrum Panajotović,44.79281350880272,20.436405815516476,Wine Bar
866,Senjak,44.7908715,20.43833175000001,Coffeedream,44.78843,20.439976,Coffee Shop
867,Senjak,44.7908715,20.43833175000001,Stadion FK Grafičar,44.78984193158976,20.442553394395087,Soccer Stadium
868,Senjak,44.7908715,20.43833175000001,Kod Mileta,44.7941593819626,20.435958004204387,Fast Food Restaurant
869,Senjak,44.7908715,20.43833175000001,aqua casa,44.79419258829746,20.43576955823484,Furniture / Home Store
870,Senjak,44.7908715,20.43833175000001,Aj' da probamo kafanica,44.79286808978516,20.443027188010102,Bar
871,Stadion,44.77569006607411,20.490009958307358,Restoran Stadion,44.775327998407455,20.48938521855389,Restaurant
872,Stadion,44.77569006607411,20.490009958307358,Stadion Bojan Majić | FK Voždovac,44.77475318541911,20.489975171029876,Soccer Stadium
873,Stadion,44.77569006607411,20.490009958307358,Dreamland igraonica,44.77441081373263,20.490786334617564,Playground
874,Stadion,44.77569006607411,20.490009958307358,C&A,44.7752133983584,20.49026857120539,Boutique
875,Stadion,44.77569006607411,20.490009958307358,Asia Food,44.77543733155831,20.490168800022722,Asian Restaurant
876,Stadion,44.77569006607411,20.490009958307358,NewYorker,44.77530775328996,20.490402763355352,Boutique
877,Stadion,44.77569006607411,20.490009958307358,KFC,44.775628,20.489513,Fried Chicken Joint
878,Stadion,44.77569006607411,20.490009958307358,Naše kafanče,44.7767628039417,20.488716865956352,Restaurant
879,Stadion,44.77569006607411,20.490009958307358,McDonald's,44.77498089853538,20.490145683288574,Fast Food Restaurant
880,Stadion,44.77569006607411,20.490009958307358,Stadion Shopping Center,44.77528391003405,20.490371554828247,Shopping Mall
881,Stadion,44.77569006607411,20.490009958307358,Koton,44.77552573358366,20.48946154507284,Boutique
882,Stadion,44.77569006607411,20.490009958307358,JYSK,44.77536993583264,20.49027445012787,Furniture / Home Store
883,Stadion,44.77569006607411,20.490009958307358,H&M,44.7748590397103,20.4906177520752,Clothing Store
884,Stadion,44.77569006607411,20.490009958307358,Vulkan,44.77446299675299,20.49052119255066,Bookstore
885,Stadion,44.77569006607411,20.490009958307358,Coffee & Love,44.775454232396775,20.49033918267766,Coffee Shop
886,Stadion,44.77569006607411,20.490009958307358,City Bar,44.77528752502942,20.490363902266296,Café
887,Stadion,44.77569006607411,20.490009958307358,Alchemy Cosmetics and Home,44.774965666196316,20.49016714096069,Cosmetics Shop
888,Stadion,44.77569006607411,20.490009958307358,Deichmann,44.77488475882534,20.490732325519698,Shoe Store
889,Topcider,44.77564153488215,20.436239730643297,Kafana Topčider,44.77701606299685,20.43662814267719,Restaurant
890,Topcider,44.77564153488215,20.436239730643297,"Savate Klub ""Kralj Petar Prvi""",44.77512314787147,20.436171153100435,Gym / Fitness Center
891,Zapadni Vracar,44.80135000000006,20.47573000000005,Kalenić pijaca,44.800413449975316,20.475941557725914,Farmers Market
892,Zapadni Vracar,44.80135000000006,20.47573000000005,Tegla,44.80187973687233,20.475129592939314,Juice Bar
893,Zapadni Vracar,44.80135000000006,20.47573000000005,Cornelius & Cylinder,44.80232447582654,20.476058994515665,Bar
894,Zapadni Vracar,44.80135000000006,20.47573000000005,Kuća čaja,44.80259629185881,20.475918342512784,Tea Room
895,Zapadni Vracar,44.80135000000006,20.47573000000005,Coffee Cake,44.80146353062959,20.475532681524445,Coffee Shop
896,Zapadni Vracar,44.80135000000006,20.47573000000005,Kafana Kalenić,44.801489827201365,20.476122439094787,Restaurant
897,Zapadni Vracar,44.80135000000006,20.47573000000005,New York – New York,44.802240657861425,20.474400255567488,Italian Restaurant
898,Zapadni Vracar,44.80135000000006,20.47573000000005,Fish & Bar,44.800119246243796,20.47499387734385,Seafood Restaurant
899,Zapadni Vracar,44.80135000000006,20.47573000000005,Ranković,44.8006357891165,20.476441255984962,Bakery
900,Zapadni Vracar,44.80135000000006,20.47573000000005,Spin Masters Gym,44.8005365152947,20.476137104844963,Gym
901,Zapadni Vracar,44.80135000000006,20.47573000000005,Šarlo,44.80066741992433,20.476579977294872,Bakery
902,Zeleni Venac,44.814270276599295,20.45760707090361,Goodnight Grooves,44.8143181516028,20.45833274322504,Hostel
903,Zeleni Venac,44.814270276599295,20.45760707090361,Poslastičarnica,44.81480828336174,20.458362186600315,Ice Cream Shop
904,Zeleni Venac,44.814270276599295,20.45760707090361,De-Tox,44.81343090287307,20.45813884502814,Café
905,Zeleni Venac,44.814270276599295,20.45760707090361,Mikan,44.81502825827121,20.458238317801435,Restaurant
906,Zeleni Venac,44.814270276599295,20.45760707090361,Ljubičica,44.8141591194308,20.458379754388027,Bar
907,Zeleni Venac,44.814270276599295,20.45760707090361,Asia Food,44.81447630060879,20.45631163721843,Chinese Restaurant
908,Zeleni Venac,44.814270276599295,20.45760707090361,dm-drogerie markt,44.81410475909155,20.456564282795124,Cosmetics Shop
909,Zeleni Venac,44.814270276599295,20.45760707090361,Skroz dobra pekara,44.81434055123534,20.457423766468754,Bakery
910,Zeleni Venac,44.814270276599295,20.45760707090361,Coffeedream,44.814278485627945,20.459029894051366,Coffee Shop
911,Zeleni Venac,44.814270276599295,20.45760707090361,Štark,44.814057263131666,20.456658575968763,Dessert Shop
912,Zeleni Venac,44.814270276599295,20.45760707090361,Poslastičarnica Specijal,44.81382963702361,20.45881873521708,Dessert Shop
913,Zeleni Venac,44.814270276599295,20.45760707090361,Pekara 23,44.81405929753888,20.456283457252162,Bakery
914,Zeleni Venac,44.814270276599295,20.45760707090361,Pijaca Zeleni venac,44.81331557470462,20.45750856399536,Farmers Market
915,Zeleni Venac,44.814270276599295,20.45760707090361,Shop&Go,44.813556249331974,20.45742586058453,Market
916,Andricev Venac,44.809890045590585,20.463672638299908,Andrićev venac,44.80975153982285,20.462966716365766,Park
917,Andricev Venac,44.809890045590585,20.463672638299908,I Scream Rolls,44.809644651389185,20.463440247039415,Ice Cream Shop
918,Dorcol,44.82505007328748,20.457070080500863,Fat Boys,44.8245697684802,20.45607262083722,American Restaurant
919,Dorcol,44.82505007328748,20.457070080500863,Miners 父 Pub,44.823681879724624,20.456947599801012,Pub
920,Dorcol,44.82505007328748,20.457070080500863,Brat Fidel,44.82444916969654,20.456211406380355,Bar
921,Dorcol,44.82505007328748,20.457070080500863,Staro mesto,44.824089642249895,20.457434906778833,Bar
922,Dorcol,44.82505007328748,20.457070080500863,Beer Wood,44.825120793405205,20.456907623088494,Beer Bar
923,Dorcol,44.82505007328748,20.457070080500863,Oskar,44.8254708086328,20.458028721913102,Restaurant
924,Dorcol,44.82505007328748,20.457070080500863,Ćao Šećeru,44.824056,20.457306,Dessert Shop
925,Dorcol,44.82505007328748,20.457070080500863,Lazarević,44.824974,20.457016,Bakery
926,Dorcol,44.82505007328748,20.457070080500863,Dolce by Tintolino,44.823757554542155,20.4575555853605,Dessert Shop
927,Dorcol,44.82505007328748,20.457070080500863,Bar Tender,44.82461583027885,20.455750643838957,Bar
928,Dorcol,44.82505007328748,20.457070080500863,Normalno mesto,44.824715891906976,20.45581340789795,Bar
929,Dorcol,44.82505007328748,20.457070080500863,Ciao,44.825954,20.457365,Italian Restaurant
930,Dorcol,44.82505007328748,20.457070080500863,Konoba Akustik,44.82460601406715,20.45787278216737,Restaurant
931,Dorcol,44.82505007328748,20.457070080500863,Hleb & kifle,44.82488607073319,20.457342266627595,Bakery
932,Dorcol,44.82505007328748,20.457070080500863,Caesar,44.82532018387352,20.4568740453158,Italian Restaurant
933,Dorcol,44.82505007328748,20.457070080500863,Shop&Go,44.82464823361901,20.457754890236743,Market
934,Dorcol,44.82505007328748,20.457070080500863,Shop&go,44.82584475025683,20.45779107139593,Convenience Store
935,Jalija,44.81310000000008,20.463290000000033,Sinnerman,44.81324726055465,20.462932754131046,Jazz Club
936,Jalija,44.81310000000008,20.463290000000033,Kafeterija | Кафетерија,44.81285187820009,20.46301212346027,Café
937,Kalemegdan,44.82684727430743,20.454891836641373,Biljna apoteka „Dr Josif Pančić”,44.82696056597408,20.455911853821952,Pharmacy
938,Kalemegdan,44.82684727430743,20.454891836641373,Ivan&tim,44.82710114467416,20.456102622224265,Furniture / Home Store
939,Kalemegdan,44.82684727430743,20.454891836641373,Tigric,44.82595085110754,20.454365102952018,Café
940,Kalemegdan,44.82684727430743,20.454891836641373,Divljina,44.82722611935831,20.453066893336434,Nightclub
941,Kalemegdan,44.82684727430743,20.454891836641373,Lifestyle,44.82704644361158,20.456140887565986,Athletics & Sports
942,Kopitareva Gradina,44.81592001574987,20.46879027952519,Salvador Dalí,44.81519396004456,20.468279464871728,Bar
943,Kosancicev Venac,44.816770960339795,20.451248376264747,Makadam,44.816747426519,20.45135628141829,Bistro
944,Kosancicev Venac,44.816770960339795,20.451248376264747,Jazz bašta,44.81541941514195,20.451114935750542,Jazz Club
945,Kosancicev Venac,44.816770960339795,20.451248376264747,Konak kneginje Ljubice,44.81728013146313,20.45247410918906,History Museum
946,Kosancicev Venac,44.816770960339795,20.451248376264747,The Black Turtle II,44.81761120154721,20.45088383211313,Pub
947,Kosancicev Venac,44.816770960339795,20.451248376264747,Аутсајдер | Autsajder,44.817646,20.452314,Bar
948,Kosancicev Venac,44.816770960339795,20.451248376264747,Langouste,44.8177566408915,20.450420770674484,Comfort Food Restaurant
949,Kosancicev Venac,44.816770960339795,20.451248376264747,Hostelche,44.8178181280795,20.45289703304712,Hostel
950,Kosancicev Venac,44.816770960339795,20.451248376264747,Trattoria Campania,44.81715081560045,20.452842238942626,Campanian Restaurant
951,Kosancicev Venac,44.816770960339795,20.451248376264747,Townhouse 27,44.8166300384432,20.453728347376227,Hotel
952,Kosancicev Venac,44.816770960339795,20.451248376264747,Kosančićev venac,44.81669760805029,20.451774118813702,Road
953,Kosancicev Venac,44.816770960339795,20.451248376264747,Znak pitanja (?),44.817744608535335,20.452448042699483,Restaurant
954,Kosancicev Venac,44.816770960339795,20.451248376264747,Kafeterija Šećer,44.81667282915601,20.453011037263465,Coffee Shop
955,Kosancicev Venac,44.816770960339795,20.451248376264747,Skica,44.81750221860128,20.450640175363315,Café
956,Kosancicev Venac,44.816770960339795,20.451248376264747,Balkan Soul Hostel,44.81602,20.451816,Hostel
957,Kosancicev Venac,44.816770960339795,20.451248376264747,Antipasto,44.81668381860352,20.453691234912966,Italian Restaurant
958,Kosancicev Venac,44.816770960339795,20.451248376264747,Baraka,44.81782401375589,20.449798745949167,Nightclub
959,Kosancicev Venac,44.816770960339795,20.451248376264747,Gnezdo Organic,44.81532166119915,20.451027727603876,Modern European Restaurant
960,Kosancicev Venac,44.816770960339795,20.451248376264747,Gvožđara 1870,44.815195360518764,20.450782534010877,Beer Bar
961,Kosancicev Venac,44.816770960339795,20.451248376264747,Mandala,44.816307,20.452472,Vegetarian / Vegan Restaurant
962,Kosancicev Venac,44.816770960339795,20.451248376264747,Velike stepenice,44.81831264490999,20.4504805931746,Diner
963,Kosancicev Venac,44.816770960339795,20.451248376264747,Vespa Bar,44.81667744500113,20.45383483569314,Café
964,Kosancicev Venac,44.816770960339795,20.451248376264747,Vinarija,44.81603743917905,20.450476857429408,Wine Bar
965,Kosancicev Venac,44.816770960339795,20.451248376264747,Betonski brod,44.815851495833506,20.449376339255775,Restaurant
966,Kosancicev Venac,44.816770960339795,20.451248376264747,Beyond House Studio,44.8183903283566,20.449851274125624,Recording Studio
967,London,44.80824000000007,20.463230000000067,The Three Carrots,44.8079143526848,20.46282760394857,Irish Pub
968,London,44.80824000000007,20.463230000000067,Natalie,44.80788628901565,20.46224757649152,Bistro
969,London,44.80824000000007,20.463230000000067,belgreat premium suites,44.80798188645782,20.46287643985746,Hotel
970,London,44.80824000000007,20.463230000000067,iDEA London,44.808346323695446,20.463367272987576,Supermarket
971,London,44.80824000000007,20.463230000000067,Pole Dance Fitness,44.80867751793799,20.463401316449048,Gym / Fitness Center
972,London,44.80824000000007,20.463230000000067,Šumadija,44.80871388003875,20.463986540223104,Eastern European Restaurant
973,London,44.80824000000007,20.463230000000067,Shop&Go,44.80815849899985,20.462344381448414,Market
974,London,44.80824000000007,20.463230000000067,Pauzzza,44.80802853262921,20.46337425590993,Sandwich Place
975,London,44.80824000000007,20.463230000000067,Culina,44.80775743373851,20.46242007814539,Buffet
976,London,44.80824000000007,20.463230000000067,Službeni glasnik,44.8077279246502,20.46259037012361,Bookstore
977,Skadarlija,44.81932006217901,20.466440077182646,Ćevap kod Dekija,44.81988017995742,20.4643562576347,Eastern European Restaurant
978,Skadarlija,44.81932006217901,20.466440077182646,Red Bread,44.819146,20.463728,Sandwich Place
979,Skadarlija,44.81932006217901,20.466440077182646,Hotel Bohemian Garni,44.81846915553915,20.465653188691892,Hotel
980,Skadarlija,44.81932006217901,20.466440077182646,Bucko,44.818653036512096,20.46405340786584,Pizza Place
981,Skadarlija,44.81932006217901,20.466440077182646,Koffein,44.819929933705055,20.466299388695653,Coffee Shop
982,Skadarlija,44.81932006217901,20.466440077182646,Tri šešira,44.81817225370951,20.464697152798255,Restaurant
983,Skadarlija,44.81932006217901,20.466440077182646,Bajloni,44.81803026320077,20.466323580283568,Jazz Club
984,Skadarlija,44.81932006217901,20.466440077182646,Tezga,44.8188755720548,20.466012571952056,Bar
985,Skadarlija,44.81932006217901,20.466440077182646,Bluz i pivo,44.81762997341096,20.465753894884735,Beer Bar
986,Skadarlija,44.81932006217901,20.466440077182646,Antik,44.817905784854,20.46438428808669,Bar
987,Skadarlija,44.81932006217901,20.466440077182646,Lift,44.817515534769534,20.465426988205515,Bar
988,Skadarlija,44.81932006217901,20.466440077182646,Д Бар | D Bar,44.81916145321315,20.463687079595207,Bar
989,Skadarlija,44.81932006217901,20.466440077182646,Trag Spaghetteria,44.82018834523384,20.467388424329712,Italian Restaurant
990,Skadarlija,44.81932006217901,20.466440077182646,Zaokret,44.81738675290755,20.46558793417048,Bar
991,Skadarlija,44.81932006217901,20.466440077182646,Dvorištance,44.81764843087225,20.46549979606117,Bar
992,Skadarlija,44.81932006217901,20.466440077182646,Bajlonijeva pijaca | Pijaca Skadarlija,44.81863549587838,20.467185974121094,Farmers Market
993,Skadarlija,44.81932006217901,20.466440077182646,Yugovinyl,44.81785161843981,20.46552300453186,Record Shop
994,Skadarlija,44.81932006217901,20.466440077182646,Kaldrma,44.81828849231687,20.465096035452383,Cocktail Bar
995,Skadarlija,44.81932006217901,20.466440077182646,Lawuk,44.81981041873676,20.46441051581769,Dessert Shop
996,Skadarlija,44.81932006217901,20.466440077182646,Lexington,44.82028532625383,20.46781848948522,Café
997,Skadarlija,44.81932006217901,20.466440077182646,Ljubimac,44.81750343302286,20.465536679994763,Bar
998,Skadarlija,44.81932006217901,20.466440077182646,Hleb & kifle,44.81928948909054,20.466297267565217,Bakery
999,Skadarlija,44.81932006217901,20.466440077182646,Polet,44.817568517568546,20.465038029292188,Bar
1000,Skadarlija,44.81932006217901,20.466440077182646,Nevski,44.81995408338344,20.468554434169953,Hotel
1001,Skadarlija,44.81932006217901,20.466440077182646,Sweet 'n' Čili,44.8197072739505,20.464466139473235,Bar
1002,Skadarlija,44.81932006217901,20.466440077182646,Mesara „Skočić”,44.818382889362574,20.467240479625154,Butcher
1003,Skadarlija,44.81932006217901,20.466440077182646,Jedno mesto,44.817352020975406,20.46604904005844,Restaurant
1004,Stari Grad,44.81310000000008,20.463290000000033,Sinnerman,44.81324726055465,20.462932754131046,Jazz Club
1005,Stari Grad,44.81310000000008,20.463290000000033,Kafeterija | Кафетерија,44.81285187820009,20.46301212346027,Café
1006,Studentski Trg,44.81883997056971,20.458790033325567,Soko Štark,44.81731180245185,20.45969209942391,Dessert Shop
1007,Studentski Trg,44.81883997056971,20.458790033325567,Envoy,44.817246198665636,20.45850593872441,Hotel
1008,Studentski Trg,44.81883997056971,20.458790033325567,The Passengers,44.820282259138615,20.459105382841763,Pub
1009,Studentski Trg,44.81883997056971,20.458790033325567,Centrala,44.81903791159646,20.46057145365378,Bar
1010,Studentski Trg,44.81883997056971,20.458790033325567,Gunners,44.818881298334205,20.459686181906992,Beer Bar
1011,Studentski Trg,44.81883997056971,20.458790033325567,Mala gostionica,44.81758730167841,20.46013994316375,Eastern European Restaurant
1012,Studentski Trg,44.81883997056971,20.458790033325567,Studentski park,44.81947972111098,20.457956856663884,Park
1013,Studentski Trg,44.81883997056971,20.458790033325567,Studentski trg,44.818668272348134,20.458405105297704,Plaza
1014,Studentski Trg,44.81883997056971,20.458790033325567,ШШ бар | ŠŠ bar,44.819470545048034,20.461016242093642,Bar
1015,Studentski Trg,44.81883997056971,20.458790033325567,Endorfin,44.81866033776721,20.460032879747956,Restaurant
1016,Studentski Trg,44.81883997056971,20.458790033325567,Kolarac | Zadužbina Ilije M. Kolarca,44.81933577923326,20.456552288686435,Concert Hall
1017,Studentski Trg,44.81883997056971,20.458790033325567,Плато | Plato,44.8183339214223,20.458147445543588,Restaurant
1018,Studentski Trg,44.81883997056971,20.458790033325567,Selection Apartments,44.81787291876738,20.460101837060307,Hotel
1019,Studentski Trg,44.81883997056971,20.458790033325567,Hedonist,44.82030021157845,20.45922162707966,Hostel
1020,Studentski Trg,44.81883997056971,20.458790033325567,Roggenart,44.817490626180586,20.458660410138677,Bakery
1021,Studentski Trg,44.81883997056971,20.458790033325567,Supe i salate,44.81850357102625,20.460133932309848,Soup Place
1022,Studentski Trg,44.81883997056971,20.458790033325567,Coffeedream,44.817403885362324,20.458080052064567,Coffee Shop
1023,Studentski Trg,44.81883997056971,20.458790033325567,Bien,44.818549013064235,20.460939741330453,Bistro
1024,Studentski Trg,44.81883997056971,20.458790033325567,Ottimo,44.819077650620684,20.459205631377678,Italian Restaurant
1025,Studentski Trg,44.81883997056971,20.458790033325567,Rakia Bar,44.817669102284945,20.46025609481398,Bar
1026,Studentski Trg,44.81883997056971,20.458790033325567,Agi Pasta Away,44.81728400455958,20.45793425835122,Italian Restaurant
1027,Terazije,44.81324873935441,20.460705152068527,Pozorište na Terazijama,44.81275016255567,20.461342578123226,Theater
1028,Terazije,44.81324873935441,20.460705152068527,Café Moskva,44.81286788761721,20.460983801016646,Café
1029,Terazije,44.81324873935441,20.460705152068527,Moskva ****,44.81310618492891,20.46062178662131,Hotel
1030,Terazije,44.81324873935441,20.460705152068527,Terazije,44.81336794275517,20.460957904320225,Plaza
1031,Terazije,44.81324873935441,20.460705152068527,Burrito Madre,44.81313561275959,20.461350457246336,Burrito Place
1032,Terazije,44.81324873935441,20.460705152068527,Community by Kasina,44.813299288907395,20.461345521038425,Bar
1033,Terazije,44.81324873935441,20.460705152068527,Caruso,44.813840808189966,20.460874752094192,Mediterranean Restaurant
1034,Terazije,44.81324873935441,20.460705152068527,Glow,44.81289953085475,20.46025340258666,Vegetarian / Vegan Restaurant
1035,Terazije,44.81324873935441,20.460705152068527,Glacero (GLACERO ICE CREAM),44.81331355784283,20.46103510703488,Ice Cream Shop
1036,Terazije,44.81324873935441,20.460705152068527,Tchaikovsky,44.81320140792705,20.460705757141113,Restaurant
1037,Terazije,44.81324873935441,20.460705152068527,Njegoševa palačinka,44.81362687387345,20.461080053464798,Creperie
1038,Terazije,44.81324873935441,20.460705152068527,dm-drogerie markt,44.81358072561312,20.461074249451745,Cosmetics Shop
1039,Terazije,44.81324873935441,20.460705152068527,Go2 Hostel,44.8133711083171,20.45978492879902,Hostel
1040,Terazije,44.81324873935441,20.460705152068527,D'espresso,44.81294603392705,20.460160532472468,Café
1041,Terazije,44.81324873935441,20.460705152068527,Negro,44.81392623490417,20.460606034022796,Café
1042,Terazije,44.81324873935441,20.460705152068527,Vila Terazije,44.81341680234524,20.45985831837968,Hotel
1043,Terazijska Terasa,44.81421690195579,20.45971128915401,Dominic Smart Luxury Suites - Terazije,44.81386174355409,20.460207621695027,Boarding House
1044,Terazijska Terasa,44.81421690195579,20.45971128915401,Drama ćevapi,44.814558075185886,20.459518879652023,BBQ Joint
1045,Terazijska Terasa,44.81421690195579,20.45971128915401,Vulkan,44.814735968099875,20.45976020281308,Bookstore
1046,Terazijska Terasa,44.81421690195579,20.45971128915401,Zepter,44.814036238955325,20.45995638097052,Hotel
1047,Terazijska Terasa,44.81421690195579,20.45971128915401,Zlatno burence,44.81387512053914,20.45901111339342,Restaurant
1048,Terazijska Terasa,44.81421690195579,20.45971128915401,Coffeedream,44.814278485627945,20.459029894051366,Coffee Shop
1049,Terazijska Terasa,44.81421690195579,20.45971128915401,Caribic Pizza,44.814072029993326,20.460532204293614,Pizza Place
1050,Terazijska Terasa,44.81421690195579,20.45971128915401,Super Vok,44.81422433414818,20.46067088842392,Chinese Restaurant
1051,Trg Nikole Pasica,44.81225072327144,20.463592915092853,Trg Nikole Pašića,44.81249244442402,20.46318662237254,Plaza
1052,Trg Nikole Pasica,44.81225072327144,20.463592915092853,Ognjište,44.81208381190178,20.463048566854713,Buffet
1053,Trg Nikole Pasica,44.81225072327144,20.463592915092853,Istorijski muzej Srbije,44.812450756476174,20.463707913604843,Art Gallery
1054,Trg Republike,44.816138656415866,20.460943900848182,Narodno pozorište,44.816782331547365,20.460695028305054,Theater
1055,Trg Republike,44.816138656415866,20.460943900848182,Trg republike,44.81618361548786,20.46010043691629,Plaza
1056,Trg Republike,44.816138656415866,20.460943900848182,Courtyard by Marriott,44.81708980530655,20.460191224536857,Hotel
1057,Trg Republike,44.816138656415866,20.460943900848182,Boutique Rooms,44.816138541976535,20.460037173965475,Bed & Breakfast
1058,Trg Republike,44.816138656415866,20.460943900848182,Downtown Central Hostel,44.815063007601324,20.460816353731584,Hostel
1059,Trg Republike,44.816138656415866,20.460943900848182,Čarli,44.81621153903784,20.46246333070415,Bakery
1060,Trg Republike,44.816138656415866,20.460943900848182,Turkish Restaurant Turkuaz,44.81714306519704,20.460705523620994,Turkish Restaurant
1061,Trg Republike,44.816138656415866,20.460943900848182,Waffle Factory Shop,44.816192,20.462195,Dessert Shop
1062,Trg Republike,44.816138656415866,20.460943900848182,Wurst Platz Bar,44.81538101197931,20.46140028666707,Bar
1063,Trg Republike,44.816138656415866,20.460943900848182,Hotel Opera,44.81626099943074,20.462143421173096,Hotel
1064,Trg Republike,44.816138656415866,20.460943900848182,Boutique,44.81603347246193,20.46014941086932,Café
1065,Trg Republike,44.816138656415866,20.460943900848182,Square Five,44.815959406034516,20.460477413041396,Sports Bar
1066,Trg Republike,44.816138656415866,20.460943900848182,Pizza Trg,44.81586274223174,20.46150229862904,Pizza Place
1067,Autokomanda,44.791017590748865,20.467246403103772,Franš,44.792802834029814,20.465892024098217,Restaurant
1068,Autokomanda,44.791017590748865,20.467246403103772,Neimar,44.792022915170215,20.467581743598412,Park
1069,Autokomanda,44.791017590748865,20.467246403103772,Snooker Club,44.79250263424341,20.467263839572894,Pool Hall
1070,Autokomanda,44.791017590748865,20.467246403103772,Non Stop Fitness,44.79265641644628,20.46683004082807,Gym / Fitness Center
1071,Autokomanda,44.791017590748865,20.467246403103772,BIP | Beogradska industrija piva,44.79200900893618,20.465609046024543,Brewery
1072,Autokomanda,44.791017590748865,20.467246403103772,Hleb & kifle,44.79279243393322,20.4666788615441,Bakery
1073,Autokomanda,44.791017590748865,20.467246403103772,Palačinkarnica Bambi,44.791572481482284,20.469452734838836,Creperie
1074,Autokomanda,44.791017590748865,20.467246403103772,Stajalište za međugradske autobuse Autokomanda,44.79200821050879,20.46754241193737,Bus Stop
1075,Banjica,44.75717000000003,20.477089952247844,Paulaner pivnica | Club 4,44.757262187518364,20.4763842935243,Beer Bar
1076,Banjica,44.75717000000003,20.477089952247844,Manos,44.756632695861484,20.476050269505727,Greek Restaurant
1077,Banjica,44.75717000000003,20.477089952247844,Somot,44.757964965408355,20.476513419431576,Café
1078,Banjica,44.75717000000003,20.477089952247844,Grill 5 | Petica,44.75922714863116,20.476446112527654,BBQ Joint
1079,Banjica,44.75717000000003,20.477089952247844,Zamak,44.75864952455661,20.47673463821411,Café
1080,Banjica,44.75717000000003,20.477089952247844,Pazarski ćevap Pink Panter,44.75876,20.476444,BBQ Joint
1081,Banjica II,44.75943853368564,20.47304489190544,Pijaca Banjica,44.760315,20.47563,Farmers Market
